state,row,col,covered,n_actions_covered,pi_d_star_V,pi_d_star_action,best_config_action,argmax_disagree,rank_correlation,ppo_discounted_return,ppo_discounted_return_stderr,value_gap,is_disagreement,severity_raw,severity,statistically_significant,true_value_pi_beta,critic_pred_pi_beta,critic_abs_error,n_pi_d_star_action,n_best_config_action,pair_min_samples,pi_d_star_action_cross,pi_d_star_V_cross,argmax_disagree_cross,rank_correlation_cross,value_gap_cross,is_disagreement_cross,severity_raw_cross,statistically_significant_cross,is_disagreement_strict,severity_raw_strict,severity_strict
321,10,21,False,0,-50.0,0,1,1,,-0.3395456446685884,0.12005857677239787,-49.66045435533141,0,0.0,0.0,0,-1.2050739789101224,-2.053816795349121,0.8487428164389987,0,0,0,0,-50.0,1,,-49.66045435533141,0,0.0,0,0,0.0,0.0
322,10,22,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9226981524268,-2.6732563972473145,0.24944175517948564,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
323,10,23,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.920760178593052,-2.699798345565796,0.22096183302725603,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
324,10,24,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.8845162804733397,-2.713489055633545,0.17102722483979482,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
326,10,26,False,0,-50.0,0,2,1,,-1.0049601,0.0034870383164694813,-48.9950399,0,0.0,0.0,0,-1.002911114245702,-3.0409164428710938,2.038005328625392,0,0,0,0,-50.0,1,,-48.9950399,0,0.0,0,0,0.0,0.0
327,10,27,False,0,-50.0,0,2,1,,-1.0268805989999998,0.0038445316146527003,-48.973119401,0,0.0,0.0,0,-1.0277280260776658,-2.906139612197876,1.8784115861202102,0,0,0,0,-50.0,1,,-48.973119401,0,0.0,0,0,0.0,0.0
328,10,28,False,0,-50.0,0,2,1,,-1.04955209301,0.003867356855155492,-48.95044790699,0,0.0,0.0,0,-1.0570240018068222,-2.5467193126678467,1.4896953108610245,0,0,0,0,-50.0,1,,-48.95044790699,0,0.0,0,0,0.0,0.0
329,10,29,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-1.2110803781239572,-1.7893292903900146,0.5782489122660575,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
330,11,0,True,1,-2.999998943514433,3,3,0,0.7745966692414834,-2.5645485832714305,0.03351239215468053,-0.43545036024300243,0,0.0,0.0,0,-2.752552412462196,-2.656207799911499,0.09634461255069704,2,2,2,3,-7.884528023265812,0,0.7745966692414834,-5.319979439994381,0,0.0,0,0,0.0,0.0
331,11,1,True,2,-2.999998943514433,1,1,0,0.4472135954999579,-2.598060975426111,2.037621039635e-16,-0.40193796808832216,0,0.0,0.0,0,-2.7524634848612948,-2.6721198558807373,0.08034362898055747,4,4,4,1,-6.883302592060596,0,0.632455532033676,-4.285241616634485,0,0.0,0,0,0.0,0.0
332,11,2,False,0,-50.0,0,3,1,,-2.436670153544873,0.07889508231738059,-47.563329846455126,0,0.0,0.0,0,-2.817058317436695,-2.797065019607544,0.019993297829151047,0,0,0,0,-50.0,1,,-47.563329846455126,0,0.0,0,0,0.0,0.0
333,11,3,False,0,-50.0,0,3,1,,-2.413537713123173,0.07816974637520913,-47.586462286876824,0,0.0,0.0,0,-2.8052980201523674,-2.753424882888794,0.051873137263573454,0,0,0,0,-50.0,1,,-47.586462286876824,0,0.0,0,0,0.0,0.0
334,11,4,False,0,-50.0,0,0,0,,-2.3871484818750788,0.08851853300282257,-47.61285151812492,0,0.0,0.0,0,-2.802681852644913,-2.6942787170410156,0.10840313560389747,0,0,0,0,-50.0,0,,-47.61285151812492,0,0.0,0,0,0.0,0.0
335,11,5,False,0,-50.0,0,1,1,,-2.13352261394859,0.1370083950599445,-47.86647738605141,0,0.0,0.0,0,-2.7877528688571376,-2.67818546295166,0.10956740590547742,0,0,0,0,-50.0,1,,-47.86647738605141,0,0.0,0,0,0.0,0.0
336,11,6,True,2,-0.6228286700654897,3,3,0,0.9486832980505139,-2.07742003129945,0.1450088635810592,1.4545913612339605,0,0.0,0.0,0,-2.7767266376062576,-2.892834186553955,0.11610754894769748,337,337,337,3,-0.7399944829746522,0,0.9486832980505139,1.337425548324798,0,0.0,0,0,0.0,0.0
337,11,7,True,4,-0.5950833400594322,3,3,0,0.7999999999999999,-1.7589484357824516,0.16768504340837861,1.1638650957230194,0,0.0,0.0,0,-2.756578718169592,-2.849594831466675,0.09301611329708281,416,416,416,3,-0.7146363321797569,0,0.316227766016838,1.0443121036026948,0,0.0,0,0,0.0,0.0
338,11,8,True,4,-0.5677575493066822,3,3,0,0.316227766016838,-1.8278406652773043,0.1678109939432043,1.260083115970622,0,0.0,0.0,0,-2.7519888044575374,-2.8344156742095947,0.08242686975205737,1171,1171,1171,3,-0.6889947805440746,0,0.316227766016838,1.1388458847332297,0,0.0,0,0,0.0,0.0
339,11,9,True,4,-0.5401048663545402,3,0,1,0.0,-1.6981563702274811,0.18224792186392536,1.1580515038729409,1,1.1580515038729409,0.49234859042254236,1,-2.7485339653471645,-2.799537181854248,0.051003216507083504,417,2118,417,3,-0.6630655634023411,1,0.0,1.0350908068251399,1,1.0350908068251399,1,1,1.0350908068251399,0.4688772911009495
340,11,10,True,4,-0.5131788429114914,0,0,0,0.7999999999999999,-0.5741674839353801,0.02320383423297566,0.06098864102388868,0,0.0,0.0,0,-2.598861944315515,-2.759104013442993,0.16024206912747818,596,596,596,0,-0.6361446345522538,0,0.7999999999999999,-0.0619771506168737,0,0.0,0,0,0.0,0.0
341,11,11,True,3,-0.4894317162825304,0,2,1,0.39999999999999997,-0.8495413475465844,0.14106865807978614,0.360109631264054,1,0.360109631264054,0.15310154061152312,1,-2.590089022860362,-2.732248544692993,0.14215952183263125,72,314,72,0,-0.6109748927135599,1,0.39999999999999997,0.23856645483302452,1,0.23856645483302452,0,1,0.23856645483302452,0.10806626080735933
342,11,12,True,4,-0.3992206645517847,1,1,0,0.39999999999999997,-0.4399264033517114,0.018064738252497062,0.04070573879992673,0,0.0,0.0,0,-2.306412451584051,-2.5947425365448,0.28833008496074886,1054,1054,1054,1,-0.527408730843452,0,0.316227766016838,-0.08748232749174056,0,0.0,0,0,0.0,0.0
343,11,13,True,2,-0.39996049392762,0,0,0,0.9486832980505139,-2.598060975426111,2.037621039635e-16,2.198100481498491,0,0.0,0.0,0,-2.5680946935227396,-2.684460401535034,0.11636570801229462,28,28,28,0,-0.561629798829267,0,0.9486832980505139,2.0364311765968437,0,0.0,0,0,0.0,0.0
344,11,14,True,2,-0.252892122488632,1,3,1,0.7378647873726218,-2.598060975426111,2.037621039635e-16,2.345168852937479,1,2.345168852937479,0.9970546000631966,1,-2.279791276339985,-2.358398914337158,0.07860763799717319,89,51,51,1,-0.3830239373105243,1,0.7378647873726218,2.2150370381155864,1,2.2150370381155864,1,1,2.2150370381155864,1.0
345,11,15,True,2,-0.2815200005644191,2,0,1,0.7378647873726218,-2.598060975426111,2.037621039635e-16,2.3165409748616916,1,2.3165409748616916,0.9848833836965117,1,-2.3880875010349496,-2.153404474258423,0.23468302677652675,49,92,49,2,-0.4130010109211136,1,0.7378647873726218,2.185059964504997,1,2.185059964504997,1,1,2.185059964504997,0.989792383716258
346,11,16,True,2,-0.18615102277772666,1,3,1,0.7378647873726218,-0.2849641841388969,0.02682879668789049,0.09881316136117024,1,0.09881316136117024,0.04201067098368471,1,-1.6300594461925486,-1.7335351705551147,0.10347572436256613,1,16,1,1,-0.3397876496737805,1,0.7378647873726218,-0.0548234655348836,0,0.0,0,0,0.0,0.0
347,11,17,True,2,-0.17677750689335636,3,3,0,0.9486832980505139,-0.3879898334295472,0.11905516802040103,0.21121232653619082,0,0.0,0.0,0,-1.6399487178400949,-1.9815993309020996,0.3416506130620047,5,5,5,1,-0.35180902133671454,1,0.7378647873726218,0.03618081209283264,1,0.03618081209283264,0,0,0.0,0.0
348,11,18,True,2,-0.1387873801185843,1,1,0,0.9486832980505139,-0.33812482101422836,0.12016141866669734,0.19933744089564406,0,0.0,0.0,0,-1.5743750004546633,-1.8245340585708618,0.25015905811619854,36,36,36,1,-0.3552567325231937,0,0.9486832980505139,-0.017131911508965314,0,0.0,0,0,0.0,0.0
349,11,19,True,2,-0.11594106752325642,1,1,0,0.9486832980505139,-0.4236573580183947,0.16708568631591142,0.30771629049513827,0,0.0,0.0,0,-1.5227116625327441,-1.8068530559539795,0.28414139342123534,6,6,6,1,-0.36167741039797563,0,0.9486832980505139,0.061979947620419085,0,0.0,0,0,0.0,0.0
350,11,20,True,2,-0.12083168301914333,1,2,1,0.7378647873726218,-0.3381528182324893,0.12012607316102342,0.217321135213346,1,0.217321135213346,0.09239464240880363,0,-1.511965247283287,-2.071059465408325,0.5590942181250382,30,10,10,1,-0.3871050066481465,1,0.7378647873726218,-0.04895218841565718,0,0.0,0,0,0.0,0.0
351,11,21,False,0,-50.0,0,1,1,,-0.30299399628917145,0.12198395704218741,-49.697006003710825,0,0.0,0.0,0,-1.1646137032758845,-2.353623390197754,1.1890096869218694,0,0,0,0,-50.0,1,,-49.697006003710825,0,0.0,0,0,0.0,0.0
352,11,22,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9219634862242194,-2.640268564224243,0.28169492199997626,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,0.0,0.0
353,11,23,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.912934000197726,-2.7169768810272217,0.1959571191705045,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
354,11,24,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.8898265318755274,-2.5093812942504883,0.3804452376250391,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
355,11,25,False,0,-50.0,0,1,1,,-2.544013868086502,0.0380205879895689,-47.4559861319135,0,0.0,0.0,0,-2.8711992063027485,-2.463205099105835,0.40799410719691354,0,0,0,0,-50.0,1,,-47.4559861319135,0,0.0,0,0,0.0,0.0
356,11,26,False,0,-50.0,0,1,1,,-1.7013039877818084,0.15120088178121194,-48.298696012218194,0,0.0,0.0,0,-1.6104838206822092,-1.6424036026000977,0.03191978191788847,0,0,0,0,-50.0,1,,-48.298696012218194,0,0.0,0,0,0.0,0.0
357,11,27,False,0,-50.0,0,1,1,,-1.7109722193091674,0.15431064770523323,-48.28902778069083,0,0.0,0.0,0,-1.0095948768713219,-1.8860639333724976,0.8764690565011757,0,0,0,0,-50.0,1,,-48.28902778069083,0,0.0,0,0,0.0,0.0
358,11,28,False,0,-50.0,0,1,1,,-1.8675893498029386,0.1469248117996143,-48.13241065019706,0,0.0,0.0,0,-1.0423815927137334,-1.8122029304504395,0.769821337736706,0,0,0,0,-50.0,1,,-48.13241065019706,0,0.0,0,0,0.0,0.0
359,11,29,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-1.1868890358112327,-1.5273106098175049,0.34042157400627215,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
360,12,0,False,0,-50.0,0,1,1,,-2.4977709532232266,0.07312158494129786,-47.502229046776776,0,0.0,0.0,0,-2.626387307344663,-2.6092519760131836,0.017135331331479264,0,0,0,0,-50.0,1,,-47.502229046776776,0,0.0,0,0,0.0,0.0
361,12,1,True,1,-2.999998943514433,3,3,0,0.7745966692414834,-2.5645485832714305,0.03351239215468053,-0.43545036024300243,0,0.0,0.0,0,-2.7496034328322536,-2.612555980682373,0.13704745214988057,66,66,66,3,-6.8986481603912635,0,0.7745966692414834,-4.334099577119833,0,0.0,0,0,0.0,0.0
362,12,2,True,2,-2.999998943514433,0,2,1,0.8944271909999159,-2.598060975426111,2.037621039635e-16,-0.40193796808832216,0,0.0,0.0,0,-2.753443373738811,-2.6682755947113037,0.08516777902750716,34,68,34,0,-5.776734793303554,1,0.7378647873726218,-3.178673817877443,0,0.0,0,0,0.0,0.0
363,12,3,False,0,-50.0,0,1,1,,-2.3799709699918132,0.08952249324076379,-47.62002903000818,0,0.0,0.0,0,-2.616210865817137,-2.713271141052246,0.0970602752351093,0,0,0,0,-50.0,1,,-47.62002903000818,0,0.0,0,0,0.0,0.0
364,12,4,False,0,-50.0,0,1,1,,-2.1080134518349323,0.14477200826417172,-47.891986548165065,0,0.0,0.0,0,-2.611985532915489,-2.7604641914367676,0.14847865852127873,0,0,0,0,-50.0,1,,-47.891986548165065,0,0.0,0,0,0.0,0.0
365,12,5,False,0,-50.0,0,3,1,,-2.069352720746331,0.14053912746252004,-47.93064727925367,0,0.0,0.0,0,-2.78361997368482,-2.6579430103302,0.12567696335461997,0,0,0,0,-50.0,1,,-47.93064727925367,0,0.0,0,0,0.0,0.0
366,12,6,False,0,-50.0,0,3,1,,-1.9972052784914065,0.14471089129287834,-48.00279472150859,0,0.0,0.0,0,-2.7883057961887507,-2.655547857284546,0.13275793890420484,0,0,0,0,-50.0,1,,-48.00279472150859,0,0.0,0,0,0.0,0.0
367,12,7,False,0,-50.0,0,3,1,,-1.929024027920006,0.16097197353052917,-48.07097597207999,0,0.0,0.0,0,-2.7861491021201443,-2.657891035079956,0.12825806704018827,0,0,0,0,-50.0,1,,-48.07097597207999,0,0.0,0,0,0.0,0.0
368,12,8,True,2,-0.5913906986154274,3,1,1,0.7378647873726218,-1.8724390894382776,0.16345707004139032,1.2810483908228503,1,1.2810483908228503,0.5446410348549559,1,-2.7836588679899066,-2.7129528522491455,0.07070601574076107,1,2,1,3,-2.1519023828405475,1,0.7378647873726218,-0.27946329340226983,0,0.0,0,0,0.0,0.0
369,12,9,True,2,-0.5670613124100804,3,3,0,0.9486832980505139,-0.7080573782388938,0.040753257593424665,0.1409960658288134,0,0.0,0.0,0,-2.622673398859323,-2.7347633838653564,0.11208998500603329,18,18,18,3,-0.7280142640627608,0,0.9486832980505139,-0.01995688582386701,0,0.0,0,0,0.0,0.0
370,12,10,True,3,-0.5424861748289219,3,3,0,0.7999999999999999,-0.7588797944557913,0.099360898588146,0.21639361962686943,0,0.0,0.0,0,-2.6047834117856605,-2.8037784099578857,0.1989949981722252,139,139,139,3,-0.6647206923490595,0,0.7999999999999999,0.09415910210673184,0,0.0,0,0,0.0,0.0
371,12,11,True,2,-0.5167452581810628,0,0,0,0.9486832980505139,-0.8638562407217367,0.13981019136475412,0.34711098254067396,0,0.0,0.0,0,-2.5973859622821007,-2.7938477993011475,0.19646183701904674,578,578,578,0,-0.6375087797349605,0,0.9486832980505139,0.22634746098677627,0,0.0,0,0,0.0,0.0
372,12,12,True,3,-0.3704658926953404,3,3,0,0.7999999999999999,-0.8199106137281275,0.16527647365550707,0.44944472103278704,0,0.0,0.0,0,-2.2916642167255015,-2.6001975536346436,0.3085333369091421,652,652,652,3,-0.4996654703337754,0,0.7999999999999999,0.32024514339435206,0,0.0,0,0,0.0,0.0
373,12,13,True,2,-0.3405872108709921,1,1,0,0.9486832980505139,-0.6216002544507653,0.13496264528398474,0.2810130435797732,0,0.0,0.0,0,-2.2664774819564726,-2.629572629928589,0.3630951479721163,589,589,589,1,-0.4716119721145269,0,0.9486832980505139,0.1499882823362384,0,0.0,0,0,0.0,0.0
374,12,14,True,2,-0.22044731663003314,3,0,1,0.7378647873726218,-2.3610544198815084,0.16314726556911605,2.140607103251475,1,2.140607103251475,0.9100846433942198,1,-2.211005599668071,-2.2604899406433105,0.04948434097523968,175,79,79,3,-0.35363633894988356,1,0.7378647873726218,2.007418080931625,1,2.007418080931625,1,1,2.007418080931625,0.9093238445245813
375,12,15,True,3,-0.18990596573364088,3,3,0,1.0,-0.37363293230343075,0.11894142300640236,0.18372696656978987,0,0.0,0.0,0,-2.157742457135291,-2.380725145339966,0.22298268820467504,216,216,216,3,-0.3239437594577437,0,0.7999999999999999,0.04968917284568708,0,0.0,0,0,0.0,0.0
376,12,16,True,3,-0.15772830651341305,1,1,0,1.0,-0.38938265986564635,0.11895635614030996,0.2316543533522333,0,0.0,0.0,0,-1.5826088797862852,-1.9730333089828491,0.39042442919656395,407,407,407,1,-0.2931156233319909,0,1.0,0.09626703653365543,0,0.0,0,0,0.0,0.0
377,12,17,True,2,-0.18981808293473515,2,2,0,0.9486832980505139,-0.37782576336581264,0.11864901082138674,0.1880076804310775,0,0.0,0.0,0,-1.6281447147046217,-2.1391289234161377,0.510984208711516,147,147,147,2,-0.32312246748485474,0,0.9486832980505139,0.0547032958809579,0,0.0,0,0,0.0,0.0
378,12,18,True,3,-0.10030700316442602,3,3,0,0.7999999999999999,-0.41795800339063877,0.16754618631964296,0.31765100022621273,0,0.0,0.0,0,-1.5416728222163718,-2.013256788253784,0.47158396603741237,36,36,36,3,-0.32646928854513996,0,0.7999999999999999,0.09148871484549881,0,0.0,0,0,0.0,0.0
379,12,19,True,3,-0.06381040488843519,1,1,0,1.0,-0.4117754259227958,0.16845554887387915,0.3479650210343606,0,0.0,0.0,0,-1.4878991358217875,-1.9395506381988525,0.4516515023770651,650,650,650,1,-0.29649626495463444,0,0.7999999999999999,0.11527916096816138,0,0.0,0,0,0.0,0.0
380,12,20,True,4,-0.0909149722689949,3,2,1,0.6000000000000001,-0.41795800339063877,0.16754618631964296,0.32704303112164385,1,0.32704303112164385,0.13904319008416374,0,-1.488129276182691,-2.1243703365325928,0.6362410603499018,3,113,3,2,-0.3592593971189881,0,0.19999999999999998,0.05869860627165069,0,0.0,0,0,0.0,0.0
381,12,21,True,2,-0.06153027569651228,1,1,0,0.9486832980505139,-0.2968679817147869,0.12285586552842584,0.2353377060182746,0,0.0,0.0,0,-1.139883663424484,-2.2470285892486572,1.1071449258241732,22,22,22,1,-1.5866837775169726,0,0.9486832980505139,-1.2898157958021859,0,0.0,0,0,0.0,0.0
382,12,22,True,2,-0.10538803177484456,2,2,0,0.9486832980505139,-0.30299399628917145,0.12198395704218741,0.19760596451432688,0,0.0,0.0,0,-1.2474836003291239,-2.415138006210327,1.1676544058812033,3,3,3,2,-1.6023541247630015,0,0.9486832980505139,-1.29936012847383,0,0.0,0,0,0.0,0.0
383,12,23,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.906538785501869,-2.631744623184204,0.27479416231766507,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
384,12,24,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9035884666700187,-2.605602979660034,0.2979854870099845,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
385,12,25,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9086759233666233,-2.5168445110321045,0.3918314123345188,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
386,12,26,False,0,-50.0,0,1,1,,-1.7267007557962728,0.15384999995024676,-48.27329924420373,0,0.0,0.0,0,-0.9605127626748142,-1.4798588752746582,0.519346112599844,0,0,0,0,-50.0,1,,-48.27329924420373,0,0.0,0,0,0.0,0.0
387,12,27,False,0,-50.0,0,2,1,,-1.7013039877818084,0.15120088178121194,-48.298696012218194,0,0.0,0.0,0,-0.985887606224736,-1.5465426445007324,0.5606550382759964,0,0,0,0,-50.0,1,,-48.298696012218194,0,0.0,0,0,0.0,0.0
388,12,28,False,0,-50.0,0,2,1,,-1.7650193266487766,0.16463755880533973,-48.234980673351224,0,0.0,0.0,0,-1.0176256300300568,-1.2772151231765747,0.2595894931465179,0,0,0,0,-50.0,1,,-48.234980673351224,0,0.0,0,0,0.0,0.0
389,12,29,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-1.2874070602130407,-1.1724499464035034,0.11495711380953733,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
390,13,0,False,0,-50.0,0,3,1,,-2.527719719153925,0.07034125627218604,-47.47228028084608,0,0.0,0.0,0,-2.548124274148237,-2.5029375553131104,0.045186718835126705,0,0,0,0,-50.0,1,,-47.47228028084608,0,0.0,0,0,0.0,0.0
391,13,1,False,0,-50.0,0,3,1,,-2.5117536928369004,0.07204803534507807,-47.4882463071631,0,0.0,0.0,0,-2.5408354578013994,-2.6219050884246826,0.0810696306232832,0,0,0,0,-50.0,1,,-47.4882463071631,0,0.0,0,0,0.0,0.0
392,13,2,False,0,-50.0,0,1,1,,-2.601105183565847,0.0030442081397356042,-47.39889481643415,0,0.0,0.0,0,-2.529068240374172,-2.523693799972534,0.0053744404016380365,0,0,0,0,-50.0,1,,-47.39889481643415,0,0.0,0,0,0.0,0.0
393,13,3,False,0,-50.0,0,0,0,,-2.3966727483194523,0.08426859035131128,-47.60332725168055,0,0.0,0.0,0,-2.6139073424107413,-2.629263162612915,0.015355820202173742,0,0,0,0,-50.0,0,,-47.60332725168055,0,0.0,0,0,0.0,0.0
394,13,4,False,0,-50.0,0,1,1,,-1.8993611502274579,0.15377426402337313,-48.100638849772544,0,0.0,0.0,0,-2.6068800575086857,-2.7113373279571533,0.10445727044846764,0,0,0,0,-50.0,1,,-48.100638849772544,0,0.0,0,0,0.0,0.0
395,13,5,False,0,-50.0,0,3,1,,-1.9125635374964094,0.15948135340276093,-48.08743646250359,0,0.0,0.0,0,-2.5840979694057844,-2.625061511993408,0.0409635425876238,0,0,0,0,-50.0,1,,-48.08743646250359,0,0.0,0,0,0.0,0.0
396,13,6,False,0,-50.0,0,1,1,,-1.8170530648609724,0.16355421100648915,-48.18294693513903,0,0.0,0.0,0,-2.573898564179416,-2.6357364654541016,0.06183790127468569,0,0,0,0,-50.0,1,,-48.18294693513903,0,0.0,0,0,0.0,0.0
397,13,7,False,0,-50.0,0,3,1,,-1.9972052784914065,0.14471089129287834,-48.00279472150859,0,0.0,0.0,0,-2.8216663034782314,-2.670301675796509,0.15136462768172265,0,0,0,0,-50.0,1,,-48.00279472150859,0,0.0,0,0,0.0,0.0
398,13,8,True,1,-1.5534286786621339,1,1,0,0.7745966692414834,-1.9515704553031061,0.14202236175666583,0.3981417766409723,0,0.0,0.0,0,-2.825461310128389,-2.655885696411133,0.16957561371725616,2,2,2,1,-6.644999459991265,0,0.7745966692414834,-4.693429004688159,0,0.0,0,0,0.0,0.0
399,13,9,False,0,-50.0,0,3,1,,-2.2052267729397466,0.11915447699106484,-47.794773227060254,0,0.0,0.0,0,-2.8742858996783616,-2.8037455081939697,0.07054039148439184,0,0,0,0,-50.0,1,,-47.794773227060254,0,0.0,0,0,0.0,0.0
400,13,10,False,0,-50.0,0,3,1,,-2.2050381972775908,0.1280709409931838,-47.79496180272241,0,0.0,0.0,0,-2.8729120227417786,-2.7389659881591797,0.1339460345825989,0,0,0,0,-50.0,1,,-47.79496180272241,0,0.0,0,0,0.0,0.0
401,13,11,False,0,-50.0,0,1,1,,-2.1543793649370255,0.13551479336361688,-47.84562063506297,0,0.0,0.0,0,-2.871326462628471,-2.845977544784546,0.025348917843925012,0,0,0,0,-50.0,1,,-47.84562063506297,0,0.0,0,0,0.0,0.0
402,13,12,False,0,-50.0,0,1,1,,-2.160543637182454,0.1510783187277832,-47.83945636281754,0,0.0,0.0,0,-2.8517716122710604,-2.702054262161255,0.14971735010980547,0,0,0,0,-50.0,1,,-47.83945636281754,0,0.0,0,0,0.0,0.0
403,13,13,True,2,-0.311116385422238,3,3,0,0.9486832980505139,-0.43622486188735443,0.07359697432103406,0.1251084764651164,0,0.0,0.0,0,-2.2517838288558374,-2.6157007217407227,0.36391689288488527,1493,1493,1493,3,-0.44324374458541826,0,0.9486832980505139,-0.007018882698063833,0,0.0,0,0,0.0,0.0
404,13,14,True,4,-0.25276862266022737,3,3,0,0.19999999999999998,-0.4159978779540442,0.07519957154764939,0.16322925529381682,0,0.0,0.0,0,-2.2050883812085766,-2.5875980854034424,0.38250970419486574,3880,3880,3880,3,-0.3838316896856435,0,0.316227766016838,0.032166188268400675,0,0.0,0,0,0.0,0.0
405,13,15,True,2,-0.22120626378019403,0,0,0,0.9486832980505139,-0.5443218545500987,0.15862800380986972,0.3231155907699047,0,0.0,0.0,0,-2.1821722115732536,-2.5074782371520996,0.325306025578846,6533,6533,6533,0,-0.3536573719549168,0,0.9486832980505139,0.19066448259518193,0,0.0,0,0,0.0,0.0
406,13,16,True,2,-0.12546142349964068,3,3,0,0.9486832980505139,-0.23629532175768825,0.02237173398222421,0.11083389825804757,0,0.0,0.0,0,-1.5234090915989258,-2.0966343879699707,0.5732252963710449,1214,1214,1214,1,-0.2606508216060448,1,0.7378647873726218,-0.024355499848356554,0,0.0,0,0,0.0,0.0
407,13,17,True,4,-0.09330031341292538,3,3,0,0.316227766016838,-0.30401360066500976,0.12238577477649573,0.21071328725208438,0,0.0,0.0,0,-1.5301906743687703,-2.15171217918396,0.6215215048151896,1788,1788,1788,2,-0.290293006568027,1,-0.316227766016838,0.013720594096982786,1,0.013720594096982786,0,0,0.0,0.0
408,13,18,True,4,-0.06034783000091857,3,3,0,0.19999999999999998,-0.404553455920251,0.16909403868341585,0.3442056259193324,0,0.0,0.0,0,-1.509660603322494,-2.09610652923584,0.5864459259133459,1983,1983,1983,3,-0.29222274170400425,0,0.9486832980505139,0.11233071421624674,0,0.0,0,0,0.0,0.0
409,13,19,True,4,-0.027325714507198874,3,3,0,0.39999999999999997,-0.2679786310030273,0.12479851061876035,0.24065291649582846,0,0.0,0.0,0,-1.4664929658186305,-1.984726905822754,0.5182339400041234,236,236,236,3,-0.26270593947812976,0,0.39999999999999997,0.005272691524897566,0,0.0,0,0,0.0,0.0
